Location,MaxTemp,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,Humidity3pm,Pressure3pm,RainToday,RainTomorrow
13,34.6,0,41.0,2,11,38.0,1008.4,1,0
13,32.7,9,57.0,12,6,74.0,1007.6,0,1
13,32.7,1,30.0,1,14,59.0,1007.4,1,0
13,32.2,1,30.0,11,3,74.0,1006.6,0,1
13,33.2,2,35.0,3,14,60.0,1006.2,1,0
13,33.5,0,43.0,0,14,65.0,1006.0,1,1
13,33.1,2,57.0,9,1,56.0,1005.5,1,1
13,34.4,9,39.0,8,2,45.0,1005.2,1,0
13,35.0,11,48.0,8,13,67.0,1004.8,0,1
13,33.4,0,57.0,12,13,65.0,1004.5,1,1
13,33.2,8,39.0,8,8,52.0,1004.4,1,0
13,33.5,10,39.0,10,11,44.0,1005.1,0,0
13,33.1,7,48.0,11,13,80.0,1006.5,0,1
13,33.0,8,54.0,13,13,65.0,1006.2,1,1
13,33.7,14,35.0,12,15,57.0,1004.7,0,1
13,30.9,6,26.0,15,7,73.0,1006.7,1,0
13,32.5,11,31.0,1,6,71.0,1007.8,0,1
13,33.1,3,30.0,0,4,62.0,1006.5,0,1
13,31.3,6,26.0,0,5,76.0,1006.7,1,1
13,32.5,0,48.0,0,6,63.0,1006.5,1,1
13,31.9,1,31.0,2,3,74.0,1008.3,0,1
13,30.1,9,33.0,2,1,69.0,1008.6,1,0
13,30.0,0,35.0,1,4,73.0,1008.3,0,1
13,31.7,0,46.0,0,1,61.0,1007.8,1,1
13,32.5,0,37.0,2,0,47.0,1006.3,0,0
13,33.1,3,26.0,10,6,58.0,1007.5,0,0
13,33.4,3,24.0,1,3,57.0,1008.5,0,0
13,33.9,14,31.0,8,7,64.0,1008.4,0,0
13,32.1,2,35.0,0,0,71.0,1011.2,1,0
13,33.3,5,37.0,2,4,41.0,1010.8,0,0
13,29.7,0,37.0,0,4,73.0,1012.1,0,1
13,33.2,0,48.0,2,0,40.0,1012.5,0,0
13,33.5,2,41.0,2,0,42.0,1011.1,0,0
13,33.5,1,41.0,2,0,49.0,1009.8,0,0
13,33.2,0,48.0,2,0,55.0,1008.6,0,0
13,33.6,0,48.0,2,0,51.0,1008.3,0,0
13,33.9,2,59.0,9,0,43.0,1007.7,0,0
13,33.9,0,57.0,2,0,30.0,1008.8,0,0
13,32.1,2,48.0,9,0,39.0,1007.8,0,0
13,31.2,0,52.0,2,0,43.0,1007.3,0,0
13,31.0,0,28.0,9,0,52.0,1007.3,0,0
13,31.8,2,35.0,0,0,45.0,1008.7,0,0
13,33.2,0,44.0,2,0,36.0,1007.2,0,0
13,33.1,1,44.0,2,4,52.0,1006.8,0,0
13,32.2,1,37.0,0,4,60.0,1009.0,1,0
13,32.0,0,35.0,0,4,55.0,1009.1,1,1
13,31.3,4,30.0,2,4,70.0,1009.5,1,1
13,30.7,3,37.0,1,4,91.0,1009.3,1,1
13,33.3,5,33.0,0,5,63.0,1008.5,0,0
13,32.2,7,30.0,9,6,72.0,1008.6,0,1
13,31.2,4,37.0,4,5,67.0,1009.9,1,0
13,31.9,3,35.0,0,6,87.0,1010.8,0,1
13,32.6,0,28.0,2,14,71.0,1010.4,1,0
13,30.1,0,39.0,0,0,46.0,1011.0,0,0
13,30.5,0,31.0,2,15,46.0,1010.7,0,0
13,31.4,0,35.0,0,9,26.0,1011.6,0,0
13,29.7,9,39.0,9,10,25.0,1013.2,0,0
13,28.9,2,41.0,9,0,22.0,1010.7,0,0
13,29.0,2,41.0,2,2,29.0,1010.8,0,0
13,29.3,0,37.0,0,9,42.0,1011.8,0,0
13,31.2,2,39.0,9,1,42.0,1010.7,0,0
13,31.4,2,39.0,9,0,39.0,1011.5,0,0
13,30.1,2,39.0,9,1,33.0,1013.2,0,0
13,31.1,2,39.0,9,1,39.0,1013.0,0,0
13,30.5,2,44.0,9,0,36.0,1011.2,0,0
13,31.7,1,39.0,0,0,39.0,1011.6,0,0
13,33.0,2,35.0,0,1,28.0,1011.7,0,0
13,31.7,1,46.0,2,0,35.0,1011.7,0,0
13,30.7,9,48.0,9,9,26.0,1012.3,0,0
13,31.0,0,44.0,9,2,40.0,1012.9,0,0
13,31.5,0,56.0,0,2,25.0,1012.3,0,0
13,32.5,0,41.0,0,2,48.0,1009.9,0,0
13,32.8,0,43.0,2,0,38.0,1010.4,0,0
13,32.0,0,41.0,0,0,43.0,1010.4,0,0
13,33.0,0,48.0,0,0,35.0,1010.1,0,0
13,31.9,9,44.0,9,0,27.0,1011.9,0,0
13,29.9,1,35.0,8,1,63.0,1009.5,0,0
13,31.8,9,48.0,9,5,54.0,1010.0,0,0
13,31.7,9,56.0,2,4,46.0,1010.9,0,0
13,32.0,0,41.0,0,5,45.0,1010.8,0,0
13,32.3,0,43.0,2,5,40.0,1011.3,0,0
13,33.2,1,37.0,2,0,39.0,1011.7,0,0
13,32.4,0,39.0,2,0,36.0,1010.5,0,0
13,30.5,6,37.0,2,6,51.0,1010.4,0,0
13,33.5,0,54.0,0,0,32.0,1009.8,0,0
13,31.3,2,54.0,2,2,38.0,1010.5,0,0
13,31.5,0,52.0,0,0,35.0,1011.1,0,0
13,32.7,0,50.0,0,0,33.0,1010.9,0,0
13,32.7,0,39.0,0,4,36.0,1011.2,0,0
13,32.7,0,44.0,9,1,35.0,1009.7,0,0
13,34.2,0,61.0,2,0,37.0,1009.2,0,0
13,34.7,0,50.0,2,2,38.0,1010.5,0,0
13,34.2,0,52.0,2,1,40.0,1010.8,0,0
13,34.3,1,44.0,2,4,34.0,1010.3,0,0
13,33.8,0,35.0,9,7,59.0,1010.9,0,0
13,34.3,0,57.0,2,0,37.0,1011.2,0,0
13,30.6,2,50.0,9,9,26.0,1011.0,0,0
13,32.9,2,50.0,9,8,19.0,1011.2,0,0
13,32.2,2,41.0,9,7,15.0,1011.0,0,0
13,32.5,0,35.0,9,6,42.0,1009.6,0,0
13,33.8,2,48.0,9,2,15.0,1011.2,0,0
13,31.9,2,39.0,2,10,17.0,1012.4,0,0
13,31.2,3,30.0,9,7,37.0,1010.7,0,0
13,30.3,6,33.0,8,6,45.0,1010.8,0,0
13,33.0,5,41.0,9,5,29.0,1008.8,0,0
13,32.4,3,33.0,2,6,63.0,1009.8,0,0
13,32.0,3,35.0,12,3,56.0,1008.9,0,0
13,33.9,4,50.0,5,4,45.0,1008.9,0,0
13,33.3,0,41.0,1,1,49.0,1008.8,0,0
13,33.8,1,48.0,0,4,39.0,1009.3,0,0
13,33.6,14,37.0,0,13,42.0,1010.5,0,0
13,31.8,14,41.0,8,14,53.0,1009.9,0,0
13,33.0,7,35.0,11,14,61.0,1009.4,0,0
13,32.9,0,41.0,3,0,64.0,1010.7,0,0
13,33.9,3,35.0,0,3,43.0,1011.0,0,0
13,34.8,0,48.0,2,6,27.0,1010.2,0,0
13,34.6,0,35.0,9,7,45.0,1009.6,0,0
13,34.1,1,37.0,0,5,45.0,1009.1,0,0
13,30.8,1,35.0,0,3,68.0,1010.2,1,0
13,33.9,0,59.0,0,4,45.0,1009.0,0,0
13,34.5,4,41.0,1,4,39.0,1009.8,0,0
13,32.4,3,35.0,0,6,59.0,1009.3,0,0
13,35.0,1,41.0,5,4,44.0,1008.9,0,0
13,33.2,6,37.0,8,7,61.0,1010.1,0,0
13,32.9,5,39.0,8,6,58.0,1009.6,0,0
13,34.9,4,43.0,10,4,44.0,1008.8,0,0
13,35.4,3,39.0,1,3,44.0,1009.0,0,0
13,32.9,7,33.0,1,14,55.0,1007.4,0,0
13,33.1,2,41.0,9,1,35.0,1009.6,1,0
13,35.3,2,50.0,2,6,46.0,1009.3,0,0
13,35.0,9,59.0,9,5,43.0,1008.7,1,0
13,33.8,3,33.0,0,6,43.0,1009.9,0,0
13,33.0,6,37.0,9,6,66.0,1008.0,0,0
13,33.5,7,35.0,10,6,61.0,1007.4,0,0
13,35.1,0,63.0,10,6,55.0,1006.8,1,1
13,34.9,0,44.0,0,5,46.0,1007.0,1,0
13,35.1,5,39.0,0,5,43.0,1007.2,0,0
13,35.6,4,43.0,0,5,50.0,1006.7,0,0
13,34.4,0,50.0,8,10,63.0,1007.8,0,1
13,34.4,1,46.0,2,4,62.0,1008.2,1,1
13,33.1,1,44.0,10,12,82.0,1007.6,1,1
13,32.2,1,39.0,10,5,59.0,1007.3,1,1
13,34.2,2,43.0,9,3,65.0,1007.2,1,1
13,32.5,2,41.0,0,5,64.0,1008.8,1,0
13,32.7,4,35.0,1,5,56.0,1007.9,0,1
13,32.5,14,33.0,8,13,53.0,1006.1,0,0
13,32.0,14,31.0,6,14,66.0,1005.9,0,1
13,31.3,0,31.0,2,0,42.0,1008.9,1,0
13,33.2,2,54.0,0,1,31.0,1009.1,0,0
13,34.5,2,35.0,1,6,44.0,1008.8,0,0
13,35.2,0,63.0,0,5,55.0,1006.8,0,1
13,34.9,3,39.0,1,5,42.0,1007.8,0,0
13,33.9,3,37.0,4,3,55.0,1008.1,0,0
13,34.6,6,37.0,4,6,59.0,1007.6,0,0
13,33.1,11,52.0,5,6,55.0,1006.7,0,1
13,32.7,7,31.0,6,8,61.0,1007.3,1,1
13,32.8,1,41.0,10,10,83.0,1006.2,1,1
13,32.0,9,37.0,2,2,58.0,1006.9,1,0
13,32.8,4,48.0,2,5,60.0,1005.6,0,1
13,31.0,9,35.0,9,2,52.0,1009.4,1,0
13,34.2,2,37.0,2,10,35.0,1007.7,0,0
13,33.1,14,33.0,5,7,52.0,1008.0,0,0
13,34.1,7,33.0,7,7,53.0,1010.2,0,0
13,32.3,13,37.0,1,6,75.0,1008.5,0,1
13,32.7,14,33.0,10,14,59.0,1007.2,1,0
13,33.7,14,37.0,6,14,50.0,1006.5,0,0
13,33.5,14,33.0,10,14,60.0,1007.0,1,1
13,33.2,2,50.0,1,14,62.0,1006.2,1,1
13,33.2,2,28.0,0,14,58.0,1006.0,1,0
13,34.3,1,48.0,4,7,49.0,1005.4,0,0
13,33.7,3,52.0,0,5,81.0,1005.5,0,1
13,34.2,7,33.0,10,6,58.0,1006.3,0,0
13,33.7,2,43.0,6,7,83.0,1005.9,0,1
13,33.8,7,33.0,2,14,58.0,1004.7,1,0
13,30.8,12,52.0,2,9,98.0,1005.9,0,1
13,34.0,0,33.0,0,4,49.0,1003.0,1,0
13,31.9,8,46.0,1,1,47.0,1002.8,0,1
13,32.2,1,37.0,1,5,64.0,1004.6,1,0
13,35.1,1,31.0,3,0,36.0,1003.7,0,0
13,34.1,7,31.0,13,14,51.0,1002.8,0,0
13,34.0,10,37.0,11,14,60.0,1003.0,0,0
13,35.8,13,39.0,15,14,64.0,1002.4,0,1
13,32.9,13,31.0,15,13,66.0,1002.5,1,1
13,34.2,6,31.0,2,6,61.0,1003.4,1,1
13,32.2,0,37.0,0,6,89.0,1005.9,1,1
13,33.4,1,37.0,3,2,91.0,1006.2,1,1
13,31.9,13,39.0,10,15,90.0,1004.9,1,1
13,31.4,4,48.0,0,14,68.0,1003.6,1,1
13,32.7,6,35.0,1,6,56.0,1002.3,1,1
13,31.3,3,46.0,7,3,76.0,1004.1,1,0
13,31.6,15,39.0,8,6,68.0,1002.1,1,0
13,31.1,5,44.0,2,4,74.0,1000.2,0,1
13,30.8,5,61.0,0,4,79.0,1003.8,1,1
13,30.7,0,39.0,9,1,75.0,1002.1,1,1
13,30.8,1,41.0,14,14,76.0,999.8,1,1
13,30.1,7,43.0,9,14,72.0,1000.1,1,1
13,29.3,14,41.0,3,13,76.0,1002.0,1,1
13,31.0,15,37.0,15,14,66.0,1002.9,1,1
13,32.1,6,39.0,3,6,70.0,1005.3,0,0
13,32.7,2,46.0,8,0,96.0,1005.4,0,1
13,32.1,7,33.0,7,7,66.0,1004.0,0,1
13,27.9,7,48.0,15,7,81.0,1003.3,1,1
13,29.6,13,67.0,13,14,79.0,1000.1,1,1
13,30.0,13,67.0,1,6,89.0,998.25,1,1
13,31.4,13,57.0,13,13,70.0,1002.1,1,1
13,31.2,14,52.0,14,13,72.0,1002.8,1,1
13,30.4,15,43.0,13,15,92.0,1001.6,1,1
13,29.8,12,31.0,8,15,82.0,1002.3,1,1
13,30.9,12,57.0,14,13,79.0,1004.2,1,1
13,28.8,13,54.0,13,13,87.0,1003.9,1,1
13,30.6,7,48.0,7,13,73.0,1003.5,1,1
13,31.8,14,44.0,7,14,76.0,1003.9,1,1
13,29.3,13,68.5,13,7,79.0,1005.5,1,1
13,29.9,13,59.0,14,7,78.0,1003.8,1,1
13,29.7,14,50.0,3,14,97.0,1004.7,1,1
13,31.4,15,52.0,0,12,62.0,1008.9,1,0
13,34.2,9,48.0,12,14,56.0,1005.1,0,1
13,32.7,5,31.0,3,5,53.0,1005.1,1,0
13,33.2,6,30.0,8,6,63.0,1005.9,0,0
13,32.6,14,37.0,14,7,67.0,1005.0,0,1
13,32.0,4,52.0,2,6,63.0,1003.7,1,0
13,32.8,14,31.0,0,7,56.0,1004.6,0,1
13,33.0,14,30.0,14,13,60.0,1004.7,1,0
13,33.1,14,43.0,12,14,65.0,1003.4,0,0
13,32.7,13,33.0,13,14,65.0,1003.8,0,0
13,31.7,6,57.0,6,6,95.0,1006.1,1,1
13,31.9,6,52.0,1,3,71.0,1005.2,1,1
13,32.0,0,54.0,2,0,84.0,1006.2,0,1
13,31.4,6,31.0,9,6,66.0,1004.2,1,1
13,27.6,7,68.5,8,14,92.0,1005.0,1,1
13,24.8,3,68.5,14,6,96.0,1002.1,1,1
13,25.6,15,68.5,10,15,98.0,998.25,1,1
13,26.9,13,41.0,13,14,85.0,1002.4,1,1
13,28.5,6,52.0,14,13,95.0,1004.6,1,1
13,32.7,3,43.0,3,14,56.0,1005.8,0,0
13,28.9,7,37.0,3,7,74.0,1000.1,1,1
13,31.0,7,57.0,3,14,68.0,1001.2,1,1
13,31.6,7,46.0,6,7,58.0,1003.5,1,0
13,32.0,6,33.0,6,13,67.0,1004.1,0,1
13,31.1,14,35.0,14,14,73.0,1004.5,0,1
13,29.6,12,41.0,6,13,84.0,1006.9,0,0
13,30.8,14,37.0,12,14,72.0,1006.3,0,1
13,30.4,7,35.0,14,14,75.0,1005.9,1,1
13,29.4,13,41.0,13,13,91.0,1006.4,1,1
13,29.9,6,65.0,15,14,80.0,1006.1,1,1
13,30.2,14,68.5,14,14,85.0,1003.4,1,1
13,30.8,14,68.5,7,7,73.0,1003.5,1,1
13,31.2,15,37.0,3,7,78.0,1006.0,1,1
13,31.3,7,30.0,3,14,68.0,1006.0,1,0
13,28.3,3,28.0,2,3,80.0,1006.2,0,1
13,32.0,6,33.0,3,14,61.0,1004.9,1,1
13,31.6,13,39.0,13,7,63.0,1005.2,1,1
13,31.8,14,28.0,6,14,67.0,1004.1,1,0
13,33.3,2,41.0,9,3,78.0,1004.3,0,1
13,33.0,1,39.0,9,4,55.0,1005.1,1,1
13,31.5,2,41.0,8,2,61.0,1003.6,1,1
13,32.0,9,41.0,9,8,70.0,1003.0,1,1
13,29.9,9,44.0,10,2,68.0,1002.1,1,1
13,26.6,8,54.0,9,8,96.0,1001.5,1,0
13,32.4,4,33.0,2,6,60.0,1006.8,0,0
13,32.8,0,41.0,0,0,36.0,1009.2,0,0
13,31.2,9,41.0,9,10,36.0,1009.7,0,0
13,31.7,0,37.0,0,2,39.0,1009.0,0,0
13,32.1,6,35.0,0,15,54.0,1008.9,0,0
13,31.6,3,31.0,1,5,56.0,1010.3,0,0
13,31.0,0,44.0,2,9,31.0,1011.3,0,0
13,28.1,2,48.0,9,9,33.0,1012.1,0,0
13,27.9,2,48.0,9,0,23.0,1012.2,0,0
13,28.6,2,46.0,9,0,22.0,1010.6,0,0
13,31.0,0,41.0,0,9,36.0,1012.6,0,0
13,31.7,0,33.0,0,0,41.0,1011.1,0,0
13,32.0,0,39.0,0,2,31.0,1009.2,0,0
13,32.2,9,37.0,0,0,30.0,1009.4,0,0
13,31.6,9,39.0,2,2,39.0,1010.3,0,0
13,31.9,2,41.0,9,2,27.0,1008.6,0,0
13,28.8,2,50.0,9,9,28.0,1010.0,0,0
13,28.8,2,41.0,2,0,29.0,1010.0,0,0
13,30.7,0,37.0,0,0,30.0,1011.8,0,0
13,30.3,9,44.0,0,0,31.0,1011.6,0,0
13,29.8,2,39.0,2,2,28.0,1010.8,0,0
13,29.3,0,46.0,9,2,21.0,1011.7,0,0
13,28.5,0,41.0,0,9,19.0,1012.6,0,0
13,29.6,2,43.0,0,0,20.0,1012.5,0,0
13,29.9,0,37.0,0,0,25.0,1011.5,0,0
13,30.6,0,37.0,0,1,21.0,1010.4,0,0
13,29.4,1,30.0,0,13,39.0,1009.8,0,0
13,30.0,7,30.0,9,6,46.0,1009.7,0,0
13,30.4,3,26.0,10,7,43.0,1008.9,0,0
13,25.4,9,50.0,9,8,26.0,1012.6,0,0
13,24.8,9,48.0,9,10,24.0,1013.2,0,0
13,25.0,2,48.0,9,2,35.0,1014.6,0,0
13,25.8,0,52.0,9,1,21.0,1014.6,0,0
13,27.6,2,41.0,9,0,22.0,1014.1,0,0
13,28.2,0,39.0,0,0,22.0,1012.2,0,0
13,29.3,1,31.0,2,1,22.0,1011.5,0,0
13,28.2,2,46.0,9,0,21.0,1010.7,0,0
13,30.3,0,37.0,9,0,25.0,1010.8,0,0
13,31.9,0,39.0,9,2,42.0,1011.9,0,0
13,30.3,0,33.0,2,14,46.0,1011.5,0,0
13,31.6,2,33.0,10,7,29.0,1011.4,0,0
13,30.9,2,33.0,0,6,41.0,1011.7,0,0
13,30.3,1,41.0,1,4,47.0,1010.8,0,0
13,30.5,5,41.0,0,5,45.0,1011.6,0,0
13,31.2,2,44.0,2,1,23.0,1012.0,0,0
13,30.9,2,44.0,0,0,28.0,1012.7,0,0
13,30.5,2,57.0,2,0,21.0,1013.4,0,0
13,30.5,2,44.0,10,6,33.0,1010.7,0,0
13,31.8,0,48.0,0,1,31.0,1011.2,0,0
13,30.9,9,41.0,9,0,35.0,1011.4,0,0
13,31.2,1,41.0,1,5,39.0,1010.4,0,0
13,31.2,7,43.0,9,6,48.0,1010.9,0,0
13,31.5,1,39.0,9,0,43.0,1011.8,0,0
13,32.8,2,41.0,10,2,31.0,1011.0,0,0
13,31.3,0,33.0,2,7,47.0,1010.8,0,0
13,30.3,9,31.0,9,7,24.0,1010.1,0,0
13,30.3,0,31.0,9,14,21.0,1010.2,0,0
13,30.4,0,39.0,0,5,19.0,1010.9,0,0
13,30.0,0,39.0,0,5,48.0,1012.2,0,0
13,32.0,0,41.0,10,2,22.0,1010.9,0,0
13,31.8,2,39.0,0,0,16.0,1012.4,0,0
13,30.6,0,43.0,0,0,25.0,1012.3,0,0
13,30.5,0,52.0,0,10,29.0,1011.2,0,0
13,31.0,1,48.0,1,1,30.0,1010.6,0,0
13,31.1,3,39.0,1,6,37.0,1012.2,0,0
13,30.7,6,35.0,4,6,43.0,1011.4,0,0
13,31.1,3,33.0,1,6,36.0,1010.4,0,0
13,30.4,14,33.0,5,14,45.0,1010.0,0,0
13,32.0,0,35.0,4,6,29.0,1012.5,0,0
13,30.7,6,30.0,5,7,46.0,1011.0,0,0
13,29.3,6,31.0,12,7,48.0,1010.7,0,0
13,32.7,2,48.0,4,2,29.0,1010.8,0,0
13,31.9,2,48.0,9,2,20.0,1012.6,0,0
13,31.6,2,48.0,9,9,12.0,1012.7,0,0
13,32.1,0,44.0,9,1,11.0,1013.3,0,0
13,30.7,0,59.0,0,0,13.0,1012.4,0,0
13,30.5,0,59.0,0,2,15.0,1012.7,0,0
13,31.9,2,37.0,4,7,33.0,1011.5,0,0
13,34.0,0,46.0,8,6,49.0,1010.9,0,0
13,34.7,0,41.0,9,7,19.0,1010.0,0,0
13,32.1,7,30.0,10,3,61.0,1011.2,0,0
13,31.8,7,30.0,1,3,60.0,1011.6,0,0
13,34.8,5,44.0,8,6,49.0,1011.1,0,0
13,32.3,6,35.0,1,6,44.0,1010.7,0,0
13,32.2,2,46.0,9,8,14.0,1012.3,1,0
13,31.8,9,48.0,9,8,10.0,1012.1,0,0
13,32.9,9,57.0,9,1,13.0,1012.3,0,0
13,33.5,0,54.0,2,5,19.0,1011.7,0,0
13,34.2,9,43.0,9,6,36.0,1011.3,0,0
13,33.6,6,41.0,10,3,41.0,1010.5,0,0
13,33.5,14,31.0,9,6,73.0,1009.9,0,0
13,32.2,3,35.0,10,3,47.0,1010.9,0,0
13,31.8,7,35.0,12,7,57.0,1010.6,0,0
13,32.8,7,30.0,14,7,57.0,1010.1,0,0
13,31.9,6,31.0,3,7,54.0,1010.1,0,0
13,31.2,3,39.0,5,6,59.0,1010.1,0,0
13,32.9,7,37.0,11,7,58.0,1008.9,0,0
13,34.9,3,43.0,11,5,32.0,1007.7,0,0
13,32.9,3,37.0,4,6,48.0,1009.3,0,0
13,33.8,14,31.0,5,13,30.0,1009.9,0,0
13,32.0,14,39.0,13,14,51.0,1008.9,0,0
13,32.1,7,31.0,15,7,58.0,1007.9,0,0
13,33.1,14,35.0,9,7,39.0,1008.5,0,0
13,33.0,14,35.0,15,7,45.0,1009.3,0,0
13,32.9,6,31.0,12,7,50.0,1010.1,0,0
13,33.9,7,35.0,6,7,51.0,1009.4,0,0
13,33.5,14,33.0,15,7,58.0,1009.0,0,0
13,33.0,7,37.0,14,14,57.0,1009.1,0,0
13,32.6,14,33.0,12,7,89.0,1009.4,0,0
13,32.9,14,41.0,15,14,61.0,1008.4,0,0
13,33.2,7,33.0,14,14,61.0,1007.9,0,0
13,34.2,6,39.0,9,6,51.0,1008.9,0,0
13,35.5,7,37.0,7,14,33.0,1009.8,0,0
13,34.2,14,37.0,12,14,55.0,1010.1,0,0
13,33.3,0,67.0,10,6,64.0,1008.7,0,1
13,34.0,0,56.0,0,4,49.0,1007.5,1,0
13,34.9,5,39.0,2,3,50.0,1006.6,0,0
13,35.0,5,46.0,0,4,38.0,1007.4,0,1
13,33.3,4,39.0,2,5,53.0,1008.5,1,0
13,33.8,2,35.0,9,5,50.0,1008.3,0,1
13,32.4,7,30.0,4,6,75.0,1008.2,1,1
13,33.5,14,33.0,12,7,59.0,1007.2,1,1
13,32.5,0,68.5,15,7,52.0,1007.1,1,0
13,32.7,5,35.0,5,5,63.0,1006.4,0,0
13,34.1,7,33.0,2,6,50.0,1005.1,0,1
13,30.8,6,24.0,3,3,65.0,1006.4,0,0
13,33.1,14,37.0,13,7,62.0,1006.1,0,0
13,33.8,2,67.0,1,7,53.0,1006.6,1,1
13,32.7,3,30.0,1,3,59.0,1007.8,0,1
13,34.0,6,35.0,0,3,56.0,1009.0,1,0
13,32.5,0,52.0,11,7,69.0,1008.7,0,1
13,32.4,3,30.0,10,7,62.0,1007.9,1,1
13,33.7,8,35.0,5,6,57.0,1007.7,0,0
13,32.3,7,31.0,2,15,78.0,1007.8,0,0
13,32.9,14,28.0,1,14,51.0,1006.1,1,0
13,32.2,6,37.0,7,7,70.0,1006.0,0,0
13,32.4,7,31.0,3,7,63.0,1004.1,1,1
13,33.2,11,43.0,5,9,51.43329553654262,1015.3,1,0
13,33.3,13,39.0,2,0,55.0,1005.8,0,0
13,34.9,0,50.0,2,2,50.0,1006.4,0,1
13,34.8,0,57.0,0,1,57.0,1006.6,1,0
13,35.8,1,39.0,2,0,45.0,1005.5,0,1
13,34.5,4,41.0,1,6,64.0,1004.9,1,1
13,33.3,7,28.0,12,7,57.0,1006.5,1,0
13,34.0,4,63.0,15,14,61.0,1004.8,0,1
13,33.6,2,41.0,10,11,57.0,1003.9,1,0
13,33.5,13,35.0,3,8,64.0,1004.0,0,0
13,34.0,7,30.0,2,3,58.0,1004.2,0,1
13,34.1,3,31.0,11,13,60.0,1003.5,1,0
13,33.6,7,39.0,13,14,63.0,1005.0,0,0
13,34.6,14,37.0,11,14,55.0,1004.0,0,0
13,32.9,11,31.0,12,13,84.0,1003.2,0,1
13,32.8,7,35.0,14,6,64.0,1005.2,1,1
13,34.4,6,33.0,14,14,52.0,1005.7,1,0
13,33.3,6,31.0,14,14,62.0,1006.6,0,0
13,33.1,6,31.0,6,14,64.0,1005.0,1,0
13,33.9,13,39.0,0,3,59.0,1003.5,0,1
13,33.0,3,24.0,9,6,69.0,1003.9,1,1
13,32.3,9,50.0,1,7,76.0,1003.5,1,1
13,31.7,10,41.0,8,10,91.0,999.1,1,1
13,31.5,8,44.0,11,15,61.0,1001.1,1,0
13,33.4,11,37.0,11,11,56.0,1001.7,0,0
13,35.0,11,37.0,8,15,42.0,1002.7,0,0
13,33.9,14,39.0,13,11,86.0,1006.7,0,1
13,33.5,14,46.0,13,14,66.0,1005.8,1,1
13,34.1,7,33.0,13,14,64.0,1006.1,1,0
13,33.9,5,37.0,0,5,63.0,1006.7,0,0
13,34.1,3,35.0,5,5,49.0,1008.0,0,0
13,34.1,3,39.0,3,6,59.0,1006.4,0,0
13,34.3,4,39.0,1,1,45.0,1006.3,0,0
13,35.0,1,41.0,1,4,44.0,1006.5,0,0
13,34.7,2,68.5,9,14,48.0,1006.0,0,0
13,34.7,1,30.0,10,6,56.0,1004.1,1,0
13,31.5,7,46.0,6,13,66.0,1003.9,0,1
13,33.7,2,59.0,3,14,66.0,1004.0,1,0
13,34.8,7,31.0,13,14,62.0,1004.7,0,1
13,32.6,9,61.0,6,8,60.0,1004.3,1,0
13,31.1,3,30.0,3,15,80.0,1004.0,0,1
13,32.8,10,41.0,2,2,74.0,1003.0,1,0
13,32.8,2,43.0,7,14,63.0,1001.9,0,1
13,31.9,7,30.0,2,14,73.0,1003.7,1,1
13,27.7,14,68.5,0,15,98.0,998.25,1,1
13,29.7,12,68.5,12,13,79.0,1002.2,1,1
13,34.3,15,48.0,13,15,59.0,1002.8,1,1
13,30.3,15,56.0,13,7,96.0,1003.8,1,1
13,28.4,11,43.0,13,15,83.0,1005.8,1,1
13,28.0,12,63.0,14,13,95.0,1005.9,1,1
13,30.8,8,54.0,15,7,75.0,1002.8,1,0
13,29.7,10,56.0,13,13,76.0,1002.2,0,1
13,29.9,10,59.0,13,6,84.0,1005.3,0,1
13,32.2,1,44.0,14,7,66.0,1005.8,1,1
13,32.7,9,37.0,9,10,56.0,1006.1,1,0
13,33.3,14,33.0,13,14,58.0,1006.6,0,0
13,33.4,7,33.0,12,7,65.0,1008.1,0,1
13,33.4,9,54.0,7,14,61.0,1006.3,0,0
13,34.4,7,33.0,0,14,65.0,1006.0,0,0
13,34.0,0,61.0,2,3,70.0,1006.3,0,1
13,32.9,3,39.0,10,4,59.0,1007.1,1,0
13,31.8,3,30.0,5,6,67.0,1006.2,1,0
13,29.2,6,24.0,13,6,92.0,1006.5,0,1
13,31.6,10,30.0,2,2,83.0,1007.1,1,1
13,33.5,6,31.0,0,6,51.0,1005.6,0,0
13,32.5,11,33.0,2,6,61.0,1004.2,1,0
13,32.8,3,31.0,9,11,62.0,1003.0,0,1
13,30.0,15,44.0,8,5,95.0,1004.2,1,1
13,31.8,6,30.0,6,7,69.0,1004.4,0,0
13,30.8,2,30.0,1,4,96.0,1004.9,0,1
13,32.2,9,68.5,10,14,66.0,1003.1,1,1
13,33.1,1,39.0,9,6,66.0,1002.5,1,0
13,32.6,2,31.0,1,7,60.0,1003.4,0,0
13,33.2,2,61.0,9,14,58.0,1003.2,0,1
13,32.4,10,48.0,8,1,94.0,1003.2,1,1
13,29.8,14,68.5,14,7,84.0,1002.5,1,1
13,31.0,14,48.0,14,14,72.0,1004.4,1,1
13,30.6,15,61.0,14,14,73.0,1004.1,1,1
13,31.3,13,46.0,13,13,70.0,1003.8,1,0
13,32.5,14,43.0,13,13,67.0,1002.8,0,0
13,32.6,14,43.0,13,14,69.0,1002.4,0,0
13,32.7,14,46.0,13,14,64.0,1004.3,0,0
13,32.0,14,41.0,13,14,66.0,1005.4,0,1
13,31.3,7,30.0,12,14,60.0,1006.8,1,0
